,oscillator,ID,jacobian
745,True,4552664756049953602,"[-839.67836714   86.60233948  -57.86587274  953.80455209 -373.64659051
   57.86587274 -932.21743738  200.44191154 -154.09069439]"
746,True,5693091347620626632,"[-189.11606458   12.05693966  -17.5209614   285.23771769  -14.89889989
   58.81521778 -182.60092655   23.56723643  -22.15066128]"
747,True,920089162294404337,"[-48.39434119  18.23527582   8.70353518 -93.96445504 -54.67193671
  73.47466884 107.90571562  17.64376988 -82.17820402]"
748,True,6418166245051269783,"[-5.23357825e+01 -4.95803880e-01  7.32736960e+02  2.61747462e+00
 -1.32374381e+01  0.00000000e+00  9.91597053e+01 -1.41402008e+02
 -8.18923210e+02]"
749,True,92848693695714915,"[-100.28671262  205.96890291  123.50332139   33.88853725 -545.67230809
 -123.50332139   13.47149494 -682.04938041 -325.18947373]"
750,True,8832003588043853155,"[-100.6608508     0.           34.82924362  167.96956447 -115.36544568
   17.32810907 -222.59487981  133.65120994  -52.14661664]"
751,True,4875012368103083751,"[ -36.05618198   39.29424036    0.            0.          -39.29424036
    9.99597269 -129.91185541    0.          196.07153163]"
752,True,2627650329088872592,"[  -9.29031761    1.22443229    0.            0.          -20.44206116
    8.47109382 -408.50347462   19.82984501   22.76305267]"
753,True,4438086073954715392,"[-131.16613697   16.11941685  167.9584691     9.32193292  -16.11941685
    0.          238.71353175  -96.50792138 -230.52921256]"
754,True,26993443396412074,"[ -290.69204301   -48.77029765  1056.07687861  -169.68034136
   -11.98670222    29.13988771   243.85148826    48.77029765
 -1050.50337727]"
755,True,6209927688889264751,"[  -9.42715063    0.           56.48794678 -189.21077217 -710.87835371
  596.47783927    0.          334.63266951  -56.48794678]"
756,True,7430892368057335226,"[-646.11384369  100.14027193  -36.26608242  135.42036945  -21.36891039
  -26.11766998    0.            1.44117832  -10.23881847]"
757,True,8694826790163000879,"[ -96.7080908   379.0197553     0.          168.64383359 -423.16781203
   -9.14806059   15.6915312     0.          -15.37863759]"
758,True,6566935515839488505,"[-6.51442391e+00  8.07139662e-01  4.48410923e-01 -7.76589895e+01
 -1.68346827e+01  6.60133410e+01 -4.72310777e+02  8.59055366e+01
 -1.18940727e+02]"
759,True,4417055869856501561,"[-814.57650038   46.09863328   13.5301204  -789.39451819 -616.87724142
   30.42611407  745.00305832  165.61686601  -13.5301204 ]"
760,True,6619918072261586795,"[-415.96358156  -37.96310556   16.37149516 -357.96959888 -195.94185976
    7.6627777   657.11934986  170.77383928  -24.03427286]"
761,True,6302454154773544161,"[-795.94838677  184.63514309  148.45027071  518.20053292 -187.09505813
 -155.26261139   10.84752347    2.16950469  -16.7476661 ]"
762,True,6675970501622399133,"[-551.02248882   -8.08944116   64.35909291    4.53926303  -12.9295987
    0.          303.62324109  -14.62335838  -22.49030877]"
763,True,8403069197531122107,"[ -62.87091483  567.60477744  119.97261928   62.87091483 -919.25884019
 -102.61215545    0.         -215.9507147   -62.93021319]"
764,True,523041888854013730,"[-4.95023413e+02  1.88494833e+01 -4.95628266e+01  4.95023413e+02
 -3.15133396e+01  5.50026015e+01 -4.64833956e+02  1.26638563e+01
  1.58257508e-01]"
765,True,6368551964608871763,"[-346.01358611  649.99331904    9.99458062  426.7628592  -686.02225728
   -1.02243916 -426.7628592   -15.13508585  -77.01434188]"
766,True,6384722348785594017,"[-577.42672065   82.3362057   -36.83475922  398.67124443  -70.74991661
   33.85333593 -152.34001167  -11.58628909   -1.16699723]"
767,True,4449139657191331342,"[-335.47426737   81.9838974   -37.2749186   335.47426737 -130.85105574
   96.90510339 -335.47426737   97.73431669   66.25120365]"
768,True,6358907921137536585,"[-262.2579685   -46.33254066   54.45020142 -101.21621098    9.9261449
  -10.44793743    0.           12.75111882  -13.04469623]"
769,True,1242401844968563575,"[-125.90188973   -1.00567599  653.96316449   18.34643082   -9.51498757
    0.          229.96180504   20.03565113 -653.96316449]"
770,True,5965091794244550598,"[-17.44062401  -3.4881248   62.5379646   -4.13776732  72.89617942
   0.           0.          28.63682118 -31.2689823 ]"
771,True,6140172737930557015,"[-115.3313506   445.51833532  -15.79068197  211.85729792 -887.84776497
   35.06143083 -110.47300699    6.32862615   20.67745092]"
772,True,7543285463905315862,"[-1.03407928e+01  2.90081081e+00  0.00000000e+00  9.86922529e+00
 -1.54471891e+00  5.11550978e+03 -1.91725073e+02  1.38447974e+02
 -1.02535237e+04]"
773,True,2024539189196458572,"[-1288.43812843  -247.55376661     0.             0.
    16.87885412    15.00706289     0.           -27.0127132
    54.23679704]"
774,True,7140463072401280117,"[ -224.90320334   -52.07062771    -1.60225583  -256.93111336
 -1095.57282628    47.11595068   263.77516373   573.82172699
   -47.11595068]"
775,True,3248703405381915042,"[  -91.81360982  1851.94675282    30.13116207   106.041114
 -3043.44769206  -239.04910315     0.           270.79951185
   111.69233278]"
776,True,1801655949272403090,"[ 5.40687472e+01 -9.54565184e+00  1.07297782e+02  0.00000000e+00
 -4.49040781e+00  1.07297782e+02  2.00244781e-01  4.49040781e+00
 -2.14595565e+02]"
777,True,9082802161726866096,"[-519.56595246  -58.50107478   97.99414751 -373.49182204  -37.02161615
   49.22130898  617.91906728   37.02161615  -81.57826234]"
778,True,7307438234525525746,"[-7.12764525e+00  3.31579748e-01  0.00000000e+00 -2.36210254e+01
  4.74628004e+01  7.24689768e+02  0.00000000e+00  9.27729540e+01
 -1.41959479e+03]"
779,True,6528060631728752409,"[-110.44398027  -21.62121689   96.16829699 -338.67604735   -3.69368023
    0.          -11.49381359   45.14579234 -194.41129172]"
780,True,8176298973008509458,"[-199.02579668    0.           36.45737685    7.23144477   -8.45187815
    0.          409.4212246   -84.82622843  -57.77995054]"
781,True,2142840123811157976,"[-173.70946684  -17.57478281  200.29844311    0.           -8.05063397
   15.86418633   85.83555277    8.05063397 -106.647382  ]"
782,True,7440406198151994999,"[-277.85466066  199.34717889  -23.09594167   69.99118564 -112.1321732
   12.4948193     0.           12.45858375  -12.4948193 ]"
783,True,4956555103995579994,"[-162.57555281   11.36580056  -15.97888596  277.33033337  -11.36580056
   31.54837039 -923.60476213   97.45954331 -111.05088023]"
784,True,297772057784060066,"[ -11.60333031    0.           12.2038255  -170.12518711 -267.14186806
  393.33775519    0.          115.39808229  -81.06900959]"
785,True,1201697343418355255,"[-183.43462039   74.02503344  -11.76392233   79.10696561  -37.01251672
   12.86008359  -79.10696561    0.           25.1613946 ]"
786,True,5436237829484329092,"[-147.26696348  -39.90298257   10.28029088 -188.38411551  -39.90298257
   33.74003748  199.51491284   39.90298257  -44.02032836]"
787,True,1202434565614584943,"[-330.52130038  155.88654557   43.90161978  143.1748573  -108.36261317
  -48.29519358   19.04549323    0.          -16.42269765]"
788,True,3933512056203999966,"[-561.91472874   87.75505002  -17.84539521  374.10598814 -106.09452773
   -7.18547355 -187.05299407  -69.41557231  -69.53647157]"
789,True,4469111226866818091,"[ -175.97405087  1320.35469057   153.33663088   173.02337702
 -1461.6864275   -212.207165       0.            30.12762507
     3.47464644]"
790,True,6986736301934567988,"[-12.99678164  23.9987358    0.         -39.92700669  44.09438837
  88.3460925   39.92700669 -76.0785255  -67.52413704]"
791,True,429883324082643442,"[  -49.10157385   457.923629       2.23878392   246.64250329
 -1155.85857431  -112.52601746     0.            27.58808859
    -7.69451434]"
792,True,7686080905333044928,"[-212.17979549   80.99906007  -23.57553283    0.          -40.49953004
   29.34937618 -238.15115919    0.           31.97128828]"
793,True,6284845977016340202,"[  -49.89761916  1227.25157778   677.66608681    49.89761916
 -1139.2787946   -622.61587237   -37.26310755 -1105.92598615
  -565.25579423]"
794,True,5143734956301760728,"[-613.95599341  212.26808954   60.9607517   136.91353573  -32.15460421
    0.65509663   -5.89586971 -147.95888112  -63.56155328]"
795,True,7672631856303173887,"[ 319.69215225  -18.55452912   89.50638077    3.59415414  -30.34124633
   43.27760833 -290.57712488 -110.23614469 -194.76925103]"
796,True,1996350345209900671,"[  -14.67335064    12.8017443      0.             0.
  -124.03973435  1612.62909644  -266.98691133   222.47598009
 -1645.55505339]"
797,True,3437271349210591827,"[-48.48948148 137.66547913  62.05087977  21.75016681 -88.03806278
 -80.49557042  37.61439808 -91.17913167 -81.21208299]"
798,True,8308768161851312549,"[-754.22690098   48.02981854 -106.07785416  660.72594698  -48.02981854
  152.76522894 -112.06646169   19.29150404  -33.79114272]"
799,True,7714119101288858639,"[-306.7855436   -27.18664335  246.8105867     0.          -13.5371865
   56.00640209  103.16639437    0.          -56.00640209]"
800,True,2214870792990234136,"[-468.36293218   42.03680717   15.56027047  220.14911305  -42.03680717
   36.03459884 -188.39674558    0.           42.88021494]"
801,True,2799384519132169242,"[-1132.84709928   108.82909292  -108.11301764  1052.93212903
  -139.08424864   143.71762465 -1154.81342139    68.36871423
   -72.28327846]"
802,True,3678852728000478437,"[ -85.11708109  390.32775476  216.84875265   27.45424376 -372.94703174
 -134.67994343   74.02615826 -389.27327514 -299.01756186]"
803,True,6066839672170397900,"[-528.54142721   64.66799869  -31.78847935  164.38182841  -16.43097493
  -19.82830084   94.12387058    0.           -1.99782353]"
804,True,7688984731165267151,"[ -21.67481972   -4.33496394  632.12398305    0.           28.34955516
   25.92106393   67.69087454 -138.81687391 -721.82409292]"
805,True,7673250333996141542,"[ -84.21545516  369.60118256  196.48236875   79.66459406 -551.87302594
 -313.25334698  -77.38916351  -89.85131531  -58.76901896]"
806,True,6870769026230472172,"[-106.85496016  831.4479547   484.62005377   67.39620539 -831.4479547
 -461.91553039   39.45875477 -831.4479547  -377.94841049]"
807,True,6212872628107812921,"[ -14.01636626    0.           31.05498339 -134.63750811   27.41665882
   31.05498339    6.92917134    1.38583427  -31.05498339]"
808,True,8200012928109182995,"[ -34.88973617 1276.65859494  724.93221873  -68.78330667 -646.45575111
 -350.11269101   37.97411104 -630.20284383 -383.50621233]"
809,True,8323116208132677305,"[ -11.41097264    0.            0.68841752    0.          -82.85054905
  325.82111219  -74.44064568  161.13726071 -336.04859841]"
810,True,3365126088132517461,"[-151.26041972   15.71728023  341.48124763   11.49783897  -15.71728023
    0.          220.3282747   -59.56144396 -374.57093871]"
811,True,2230118838112606336,"[ -266.4040345    -34.72178307  1084.11825116     4.692174
    -9.27951191     0.           321.03564281   -44.38846061
 -1138.37895534]"
812,True,3760308778461436184,"[ -49.68443939  355.01332836  202.75012013   49.68443939 -440.91779203
 -153.67929597   51.46915492 -279.04575257 -251.8209443 ]"
813,True,1811074801925349680,"[  273.73302975   452.4852559     70.88245509  -284.68626045
 -1140.81919799  -160.22480333    10.9532307    287.89378418
   -34.52872542]"
814,True,7795812318580850654,"[-230.2158706    15.26493054  -25.57954118  795.09459607  -84.61026921
   99.86161439 -761.15682315  108.16081624  -84.57298035]"
815,True,75738567114131736,"[ -64.45708152    0.          -17.00924089  306.42269773  -11.25111741
   34.01848179 -153.08316804    5.6255587  -489.77304285]"
816,True,2074526124391299384,"[-108.45094086  277.82131721    0.          206.32106181 -669.1612608
 -207.81269958    3.52693997    0.70538799   -4.40730788]"
817,True,2881711049784723397,"[  -5.53718833    0.            1.01265116  -68.93495336  -65.09840204
   72.93932133 -281.36997075   79.29750083  -87.35331416]"
818,True,446653263101530583,[-158.10804497  440.67115581  293.12551203 -440.67115581]
819,True,8992424275947115502,"[-370.40712938  283.25775932  164.82053854  333.1663038  -245.4191009
 -151.89966859    0.            7.92722716   -6.46043498]"
820,True,908004899506663373,"[-318.20398249    0.          -41.1517673   878.98992984 -130.22710031
   91.25174372 -422.63740585   52.4282206   -56.51378046]"
821,True,7465512494376512147,"[ -13.42666402    3.05118562    0.            0.          -26.2465894
    1.13648359 -164.35276163   26.2465894    27.83461589]"
822,True,4417171973086628223,"[ -97.61891772  542.49842061  223.89377208   10.12814554 -719.00998946
 -223.89377208  -27.63084985 -189.139064    -48.44548137]"
823,True,3493298968474080157,"[-179.43942575  -27.20192746  -10.49562807 -136.00963732 -100.92707485
   39.80887234  136.00963732   27.20192746  -19.90443617]"
824,True,8023847010017352745,"[ -49.75740399  175.52569479   86.0094399     0.         -107.87104257
  -86.0094399    49.75740399 -154.81699183 -705.00948965]"
825,True,4151380481421997779,"[-364.91749412  241.16335684  -34.70508535  334.81851917 -241.16335684
   37.20205769 -274.62056926    0.           -3.29069665]"
826,True,2766658343857198134,"[-176.34153823  -21.44436929   29.00470201  -82.90900296  -18.57332802
  -23.30718893   41.28974296   30.40573895  -41.30902998]"
827,True,928113823128054135,"[ -51.89039687    2.9803409     0.          -14.9017045   -51.77495529
  207.58084598   66.79210137    0.         -241.02777188]"
828,True,5884199862907444492,"[ -16.52522415    0.            6.84436281   16.52522415 -350.51434298
  -43.55187629  -19.68732328 -314.67919429 -202.00048338]"
829,True,6585251095613400549,"[-535.8270991   -53.82628769  114.6966727  -120.12652903   32.33473407
    0.          499.21434708   64.71513189 -114.6966727 ]"
830,True,4977374537586261542,"[ -38.51100806  163.02076982   94.84609524   17.74406109 -170.72297143
  -94.84609524    0.         -266.34797913  -83.42365139]"
831,True,4471651251797367974,"[ -8.77264285  42.48297462   0.           0.         -42.48297462
   3.36530186 -19.18841658  42.48297462 186.92741684]"
832,True,2841663839764756138,"[-1062.76215611   -49.242402      60.56135089   -12.31848047
    -9.87158085     2.83530864   816.55014611   -15.99904936
    70.77314155]"
833,True,8272559849319320152,"[-21.37853711   4.85725781   0.          21.37853711 142.51563768
 -25.83924301  21.37853711   0.          -8.26311963]"
834,True,2379553880983017694,"[126.50707058  54.19740265   2.5619912    6.27333125 -22.17954667
   0.           0.          22.17954667  -7.82084878]"
835,True,2874692924266319788,"[ -57.18236605   -5.38051637   51.00304629 -458.0341796   -47.42153534
   55.13024265   84.08494788   10.76103273  -66.81528899]"
836,True,2975857478829783000,"[ -53.28470066    0.          -13.76476425  172.33880911  -23.46618824
   18.97549416 -170.77944745   23.46618824 -318.86978391]"
837,True,6359858222920875834,"[ -14.82562434  239.12543492  161.72459001    4.59501826 -239.12543492
 -132.84746385    2.14625384 -860.88996193 -455.18345193]"
838,True,5183305019656625720,"[-247.8521842   189.71584867  129.79973542  221.22332615 -222.46416968
 -129.79973542    0.         -190.08794846  -94.97119991]"
839,True,3717385438928243472,"[-794.13615323   50.60208559  -54.05689714  438.33046346  -71.12734622
   43.3686457  -379.73313646   71.12734622 -755.32868602]"
840,True,6287137664357935372,"[ -104.49734445   484.03010805   256.78331902    35.66211641
 -1057.28745839  -487.38389832    63.1621076   -333.2118945
  -228.93098988]"
841,True,6194231926826597546,"[ -23.09023912   16.84213649    9.3567425    11.54511956  -37.07770585
    0.            0.         -178.82112174 -113.24142722]"
842,True,1561382690101831787,"[ -54.80647657  224.73079246  107.74749869    0.         -143.8629141
 -113.8371072    54.80647657 -180.74782622 -427.83848023]"
843,True,7859119932519137016,"[ -59.3088275    40.19619562   -5.1408756  -192.60615329 -151.62484283
   60.61479414   74.9874669    14.99749338  -30.30739707]"
844,True,2503786905621307148,"[ -160.89264084   833.67022296   221.83418985   277.7583345
 -1579.1473613   -411.13993162  -116.86569366   446.32120512
   234.97114799]"
845,True,8705557711531870484,"[-908.82664935   43.64118428 -109.83429477  908.82664935  -95.60938292
  378.12933535  -30.88971897   79.67298221 -272.23823419]"
846,True,4942172709945427647,"[-44.02363418   2.59403828  58.25545973 -31.85533638  47.76352923
   0.          20.50067602  12.90569432 -58.25545973]"
847,True,4706349405920905238,"[ -57.23473247  -11.44694649  141.52103927    0.           -1.25147042
   26.36430353   50.8455131    49.9586872  -309.40638208]"
848,True,3640364066824182842,"[ -49.77091647  213.78221405   91.10559181   29.99974295 -213.78221405
  -37.31869593   52.25849069 -109.46958225  -91.10559181]"
849,True,4744323587108385490,"[-199.25100185  -23.48941562   82.59509405 -104.34820341  -36.01518914
   57.55223091  176.62633418   15.02051567  -38.62659682]"
850,True,4964483876459360201,"[  46.47619371  425.62090855   30.31126957   59.93434586 -856.55007152
    9.28830234    0.           85.69874113  -39.59957191]"
851,True,4507777582757255773,"[-360.29224067   38.01368325  -23.10280514  293.35346397  -29.47086148
   27.84881723 -293.35346397   -8.54282177    6.79655125]"
852,True,7677837491319486413,"[ -88.88947807  121.97632842   54.87666857   99.59113349 -259.35554494
 -181.64597421   65.43883357  -98.77800343 -144.56059249]"
853,True,3873716347330035016,"[-8.46997826e+01  0.00000000e+00  2.05444152e+02  1.91747486e+00
 -1.29172061e+01  2.13052763e-01  1.77626068e+02 -5.84643288e+01
 -2.52702892e+02]"
854,True,3592691383564132666,"[-1.25913314e+02  0.00000000e+00  1.02040908e+03  1.16148268e+00
 -2.55976858e+01  0.00000000e+00  2.81394788e+02 -2.04701974e+02
 -1.16257427e+03]"
855,True,6857303917086567654,"[-348.92503676  -12.01461062   34.61889532  -32.6419788   -41.66919241
    7.24404489  132.96918979   27.72759727   -7.24404489]"
856,True,3732190852655711221,"[  -32.93203487  1737.06847755   974.95288256     3.0948976
  -664.1349435   -368.9638575     55.87029282 -1519.45134702
  -844.13963723]"
857,True,6013745597781632425,"[ -60.72444568  -20.50975477  215.41773583   10.50734681  -12.09007986
    0.           61.14611208   12.09007986 -107.70886791]"
858,True,5681737803097410778,"[-1.37061097e+01  1.07640478e+01  0.00000000e+00  0.00000000e+00
 -1.00497656e+02  1.28761207e+04 -3.43639495e+01  1.73160617e+02
 -1.28829847e+04]"
859,True,9051277766195215967,"[-10.37931651 -10.76192548  40.39403618 -37.01407189 -10.76192548
  14.68117373  53.80962738  10.76192548 -33.17404988]"
860,True,8237097906017419353,"[ -78.44201251   70.62784518   97.45295192   21.6911805   -55.54154235
  -22.05995602   86.87852226 -123.16344582 -127.4478321 ]"
861,True,7245031854909182762,"[ -76.86078678   63.68336016   25.27323652  135.08282546 -237.14078387
 -118.39641091    1.85230717    0.           -6.23120139]"
862,True,8063898338387984182,"[   -3.19117055  1210.39451253   672.44139585     1.59558527
 -1387.97410774  -221.00746943     0.          -317.50073617
  -394.78508863]"
863,True,2343848004990791911,"[-138.64027652  -60.49319491   23.62107412 -420.71815646 -122.16379535
   28.74996117  101.13985393  113.07154884  -50.44793876]"
864,True,5458093391698227929,"[ -43.5064847   136.87012244   72.90519914   63.79181274 -172.02013724
  -31.57394494   28.20381994  -66.57009283 -117.3702111 ]"
865,True,2833598123294661382,"[ -18.38951028    0.            3.45903753  -64.0993892  -118.49310525
  145.58777689    0.           98.3174233   -72.35410949]"
866,True,4749446915887559157,"[ -85.5082833    38.73426701   11.51195704  166.84324136 -264.31646181
 -113.81148452    3.13563607    0.          -11.51195704]"
867,True,5171999351600496902,"[ -9.62154243   0.          17.48271057 -24.71273695 131.83891592
  17.48271057   0.           6.37222726 -17.48271057]"
868,True,4618909474857188770,"[   8.13227656    0.            6.15025333   94.44000676  -54.46925574
    0.          -55.35227994 -297.01289791 -161.13334576]"
869,True,1663881737952648619,"[-720.6247514   209.44743657   53.77735164   88.15622126 -102.18757057
   -5.56758281  356.97643039 -102.18757057  -51.48512175]"
870,True,8211443829848553821,"[ -35.91061832  138.38859832   76.88255462   48.15446733 -970.25359801
  -76.88255462   18.82913971 -522.02994296 -234.0133684 ]"
871,True,6570160971537636912,"[-161.91389424  603.8286553   315.66029245   40.22861124 -696.39293258
 -315.66029245    2.0926273  -568.18852641 -269.00872944]"
872,True,7499306659913300453,"[-16.83993108   7.56755615   2.3524187    6.89484387  -9.55657359
   0.           6.89484387 -67.20881178  41.92026911]"
873,True,7814672155437239946,"[-357.01377179   -2.76018569   -8.62045247  416.82580598  -21.86946064
   45.45644402 -409.1079962    21.86946064  -82.29243558]"
874,True,8311740678241978536,"[-852.65337643   10.82088256  -47.42629504 1260.05828778 -281.4535474
  -16.35660547 -841.22824305  281.4535474    15.5803081 ]"
875,True,9204016677085509481,"[ -10.75819733    0.            4.23877502  -76.0707772  -618.01027798
 -196.31314885  -29.92195192  600.64448307  326.12794314]"
876,True,6661958660779394245,"[-207.39662782    0.           60.79027334  390.74189739 -186.63287041
   43.41576638 -106.65968602   76.01500149 -104.20603972]"
877,True,460783728323167223,"[   -2.86336576   178.34898565    99.0827698    -71.67753876
 -1288.09601328  -721.94874475    84.9062904  -2769.46048385
 -2492.3664832 ]"
878,True,2361314494961830776,"[ -20.58267557    0.           60.15288104 -108.97451043  294.39321556
   60.15288104    0.           14.76061726  -60.15288104]"
879,True,5195708167851176537,"[-314.46858506   72.32810599  -18.39442411  165.54981699  -36.164053
   18.39442411 -156.60306527    0.           24.01225159]"
880,True,1766811972984132125,"[-55.471893    26.5497133   25.77184705   0.         -16.45706067
  11.02186884  12.16951477  16.45706067 -36.79371589]"
881,True,670199579358764864,"[ -70.98893721  235.89410381  132.58728437   70.98893721 -258.24349648
 -129.51727543    0.           11.34198597   23.25290494]"
882,True,2048950864741413687,"[-344.45133104   -7.81917537  -20.85499982   30.93866572  -43.11731212
   20.85499982 -691.52255368 -159.72464629 -128.0678521 ]"
883,True,8122964673246053802,"[ -52.75276201  241.61891427    0.           45.56253594 -463.40929421
   -6.83626013 -275.14407682    0.          -12.51112636]"
884,True,451566603500813635,"[-130.88545582  -18.83270124   63.17714985  -68.96200103   10.83251604
   -2.70182417  -18.09395126   18.83270124  -46.05256253]"
885,True,1569581836983624093,"[-420.00187636  331.81284424  145.31240346   10.75081229  -13.57684152
    5.50100305  378.11401679 -306.36940941  -86.8647095 ]"
886,True,8302512405715232047,"[  -3.75811598    0.           53.58355371 -251.60473697   48.85046251
    3.51360904    0.            4.24154268  -55.34035823]"
887,True,6644577014274111079,"[ 163.34418539   95.614294    -18.55931    -163.34418539 -527.51999563
   70.23421133   10.6865212   264.82541753  -51.67490133]"
888,True,5440009893855715151,"[  -18.05257021   599.52858283   119.05347515     8.04406473
  -599.52858283   -94.5670483     54.72407186 -1224.92615923
  -690.1644126 ]"
889,True,7768475150397495009,"[ -12.28848745   17.73513624    0.          -13.82276122  258.72366714
  145.27123299 -326.13998507  -58.91405078 -182.87439661]"
890,True,3334130136947569840,"[-81.52333914   7.17522791  98.4954985  -63.5142562   54.60626557
  57.16162287  31.39490426   6.27898085 -57.16162287]"
891,True,1472123274945373641,"[ -21.77943709   41.24734889  -17.18133088  134.79236791 -289.75220953
 -110.58500332    0.           11.46762072  -14.27641768]"
892,True,6036986958566523126,"[-370.44514671   75.2672429   -43.96017739  612.18967388 -157.4338974
   97.77875346 -800.0399119   143.29872383  -88.89332354]"
893,True,8334229239176084338,"[ -48.84048802  303.8942495   242.71780209   48.84048802 -323.37401353
 -174.2568595    37.57669401 -274.70281906 -242.71780209]"
894,True,1359129194893673595,"[ -13.6376143   128.51025494   72.35577966 -106.76102185 -155.31750503
  -70.4333925   -36.19286528 -456.36871821 -164.75050667]"
895,True,2130813090695699572,"[-282.10854365  665.54986961  367.57378355   94.4504953  -665.54986961
 -344.39351735  234.883296   -574.26679284 -367.57378355]"
896,True,5514240453402165747,"[-268.36644993    6.7972238   -32.94973418  262.56148859  -16.10863826
  516.03881422 -293.6451269    40.67281681 -999.12789426]"
897,True,3076715303263638970,"[  56.50212404   45.77060023  214.72956979    0.           87.90291321
  282.71461903 -113.16852411 -268.10955911 -582.35424096]"
898,True,8357013947332196898,"[ -155.83191646   978.18624721   450.96413841   155.83191646
 -1271.40365757  -344.74166173    45.74260979  -716.13522013
  -504.07537675]"
899,True,8032307106322589933,"[ -63.94776442  504.07439471  383.25289282  -12.18370069 -453.10896125
 -170.27405002   63.94776442 -498.17424855 -489.74231421]"
900,True,2227265542191927392,"[-2014.84956406    48.64622968  -198.01759194    -3.53437418
   -30.89272389   -26.24729008  -270.70829519   -46.07550041
   -56.71167438]"
901,True,826699233543082067,"[  -60.99500156  1686.99689488   941.94601782    42.52968597
 -1632.20993564    53.98071474    36.93063116  -270.79108087
 -1103.34299713]"
902,True,8224889158601223207,"[-318.65981196   52.61088574  -26.76466156  267.24000069  -31.03641951
   12.45087813 -215.82018943   31.03641951  -18.30822182]"
903,True,5864378817150628952,"[ 21.55234208 -13.16277449  32.41645012   0.          -6.8202339
   3.83629134   9.92867171   6.8202339  -32.41645012]"
904,True,2577008723754253042,"[-19.31952651   0.          24.78183286 -28.44963865 -55.10123871
 213.77207696   0.          45.54740567 -62.43862184]"
905,True,7434391593549547235,"[-130.49846228    2.59532115   10.54950735 -190.47194837 -116.49236712
   84.24274598  130.49846228  113.51092293  -52.67088033]"
906,True,6114205782474220563,"[-223.34099907  143.58146402   -5.77751141   22.22898035  -54.46487962
    0.            0.            4.92202487  -16.56826845]"
907,True,6713354753446441263,"[   99.65459869    28.60684502     4.59864239   -61.70102334
 -1665.42460752  -281.68230017     0.           544.48939259
   -13.63566481]"
908,True,7737199413716502727,"[ -89.14489936  886.73788865  369.82095855   52.18596895 -495.63386034
  -46.89030123   89.14489936 -775.35476748 -422.17236849]"
909,True,4086571410576160252,"[-206.95478921    0.            3.72681502  520.21744651  -18.92764145
   56.47395505 -254.13279772    9.46382072  -44.2188738 ]"
910,True,5066978137480874228,"[ -56.21030936  396.06256833   33.6655262    70.00419067 -735.52494564
  -31.44455057   18.39334796 -375.78519626 -146.313761  ]"
911,True,259779894563174484,"[-218.6439826   560.90645284  -36.8501685   265.23552849 -662.84322996
    1.11920462    0.           23.95057332  -20.90057896]"
912,True,7770115036877378453,"[-144.37091568  332.97306166   -0.66314745 -200.21611796 -415.44683964
   15.17461293  213.82840195   21.77208849  -25.98839099]"
913,True,7882894583986177204,"[  -13.18445175     0.             8.4368833    -79.84222567
    69.99586411  2059.60264478  -601.88819236     4.20024172
 -2148.69222033]"
914,True,3407199264621585178,"[ -17.01293337    0.           20.92437567    4.23823424   35.51436236
  986.34966621   29.7876325     2.55493983 -986.34966621]"
915,True,6719948656435153676,"[ -177.14112791    11.84237041   -25.37166124  1107.75143447
  -263.62318742   122.7306793  -1104.57611368   257.70200221
  -122.7306793 ]"
916,True,1390533015212777292,"[-8.05989426e+00  0.00000000e+00  8.07119548e-01  5.23279670e+01
 -1.19801447e+03 -1.06193612e+01 -3.62081785e+01  6.12185477e+02
  6.75888545e+01]"
917,True,3120687086526122304,"[ -276.91651558     7.40031416   627.88829223    -6.32670775
  -224.17629701  -143.49504141   261.95474236   -91.8985497
 -1335.93741678]"
918,True,4229210753886459535,"[ 19.48604982  -5.49053725  55.38193884 -38.22365049  -7.6447301
 132.45338256   1.93249602   0.         -27.69096942]"
919,True,1202162727124829759,"[ -22.38902379  234.02187466   95.76414682  -76.75947204 -319.97578896
  -95.76414682  -73.54854679 -385.27703619 -165.4510443 ]"
920,True,2728832349024433162,"[-487.83368768    7.37935783  -58.1435939   523.29234511  -14.83708368
   58.1435939  -179.6122366     3.72886292  -20.35685292]"
921,True,8692330272947079707,"[-175.42895287  255.16276503  107.50252061   86.84754242 -158.79184049
  -88.21768916    6.17152321    0.          -14.5636052 ]"
922,True,3224540156750428946,"[ 74.18042418   0.          42.79020057 120.21931569 -15.33592825
   0.          19.47457161 -35.53805394 -60.26940518]"
923,True,7151812938748665672,"[-581.79350185   17.68168365  -63.54730932  505.98465966  -26.77482095
   64.64372243 -581.79350185  -27.83487272   -7.07016271]"
924,True,938758909071465700,"[-163.61375833  -26.57750089   19.44076197 -375.06189893  -66.66699051
   -7.55400539 -213.80606609   26.57750089  -41.93553605]"
925,True,8743426179908635141,[-200.30558983   21.62080494 -108.1040247    31.85689297]
926,True,4717444527684566466,"[ -22.49899869  -10.24121407    8.35130421  -89.26371431 -175.3862669
  124.6913484   -23.95566754  158.48380486 -112.84130208]"
927,True,492605524551722330,"[-302.81089568  -36.62757581  497.95707747    0.           -4.0110084
   56.0793038    49.80898731    0.          -56.0793038 ]"
928,True,6496950244656144051,"[-372.03887226    6.80814112    4.03933337  154.88060122  -34.82468852
   15.36044934 -138.24404405   28.0165474   -40.82742136]"
